task_id,arrival_step,scheduled_start_step,execution_time_steps,end_step,arrival_time,deadline,task_type,cpu_demand,memory_demand,bandwidth_demand,priority,datacenter_id,server_room_id,rack_id,server_id,global_server_id,waiting_time_steps,deadline_violation,sample_marker
j734726,0.0,0.0,2.0,2.0,0,0,delay_sensitive,2.0,4.0,0.5,3,2,8,0,4,2804,0.0,False,0.15328432
j806950,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,8,5,0,3850,0.0,False,0.17926831
j887557,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,9,5,3,953,0.0,False,0.59938279
j783971,0.0,0.0,5.0,5.0,0,1,delay_sensitive,1.0,4.0,0.5,3,1,9,3,1,1931,0.0,False,0.87456204
j293870,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,2,9,5,8,2958,0.0,False,0.19643467
j784768,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,9,6,9,3969,0.0,False,0.31032367
j525230,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,0,2,3,23,0.0,False,0.77740484
j230254,0.0,0.0,10.0,10.0,0,2,delay_sensitive,4.0,4.0,0.5,3,1,0,2,2,1022,0.0,False,0.97182643
j744102,0.0,0.0,10.0,10.0,0,2,delay_sensitive,1.0,4.0,0.5,3,2,0,6,0,2060,0.0,False,0.50074119
j777403,0.0,0.0,8.0,8.0,0,1,delay_sensitive,6.0,4.0,0.5,3,3,0,2,5,3025,0.0,False,0.1438975
j719536,0.0,0.0,13.0,13.0,0,3,delay_sensitive,12.0,6.0,0.5,3,0,1,6,3,163,0.0,False,0.01393629
j454954,0.0,0.0,13.0,13.0,0,3,delay_sensitive,11.0,5.5,0.5,3,1,1,4,2,1142,0.0,False,0.22965603
j34124,0.0,0.0,3.0,3.0,0,0,delay_sensitive,1.0,4.0,0.5,3,2,1,1,6,2116,0.0,False,0.13182222
j728811,0.0,0.0,8.0,8.0,0,1,delay_sensitive,1.0,4.0,0.5,3,3,1,0,7,3107,0.0,False,0.67765867
j499213,0.0,0.0,10.0,10.0,0,2,delay_sensitive,7.0,4.0,0.5,3,0,2,3,3,233,0.0,False,0.1218325
j526920,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,2,7,5,1275,0.0,False,0.50632993
j490257,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,2,4,3,2243,0.0,False,0.69426244
j109174,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,3,2,3,0,3230,0.0,False,0.58111661
j732507,0.0,0.0,15.0,15.0,0,3,delay_sensitive,9.0,4.5,0.5,3,0,3,3,6,336,0.0,False,0.19977565
j700313,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,1,3,5,4,1354,0.0,False,0.80412453
j360424,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,3,1,4,2314,0.0,False,0.71540713
j414923,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,3,5,8,3358,0.0,False,0.738984
j432724,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,0,4,6,8,468,0.0,False,0.13105775
j802076,0.0,0.0,30.0,30.0,0,7,delay_sensitive,30.0,15.0,0.5,3,1,4,5,0,1450,0.0,False,0.1237538
j326780,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,4,1,4,2414,0.0,False,0.92756255
j600349,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,4,2,9,3429,0.0,False,0.39757819
j647487,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,5,4,0,540,0.0,False,0.30094869
j83983,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,5,1,9,1519,0.0,False,0.48858405
j360424,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,2,5,6,5,2565,0.0,False,0.66286421
j647487,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,5,5,6,3556,0.0,False,0.95562326
j275097,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,0,6,9,8,698,0.0,False,0.28644623
j158021,0.0,0.0,4.0,4.0,0,0,delay_sensitive,1.0,4.0,0.5,3,1,6,1,6,1616,0.0,False,0.92480843
j462994,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,6,9,3,2693,0.0,False,0.02485949
j711556,0.0,0.0,6.0,6.0,0,1,delay_sensitive,4.0,4.0,0.5,3,3,6,4,0,3640,0.0,False,0.55519804
j613886,0.0,0.0,12.0,12.0,0,2,delay_sensitive,5.0,4.0,0.5,3,0,7,6,0,760,0.0,False,0.63397511
j221783,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,1,7,8,8,1788,0.0,False,0.1058974
j131110,0.0,0.0,1.0,1.0,0,0,delay_sensitive,1.0,4.0,0.5,3,2,7,3,5,2735,0.0,False,0.1403396
j530239,0.0,0.0,14.0,14.0,0,3,delay_sensitive,6.0,4.0,0.5,3,3,7,6,1,3761,0.0,False,0.41911432
j128704,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,0,8,5,9,859,0.0,False,0.96623191
j451729,0.0,0.0,11.0,11.0,0,2,delay_sensitive,1.0,4.0,0.5,3,1,8,5,1,1851,0.0,False,0.59604255
j90165,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,2,8,4,8,2848,0.0,False,0.93302322
j734726,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,8,4,6,3846,0.0,False,0.80436092
j542337,0.0,0.0,11.0,11.0,0,2,delay_sensitive,8.0,4.0,0.5,3,0,9,5,6,956,0.0,False,0.4673816
j382275,0.0,0.0,2.0,2.0,0,0,delay_sensitive,1.0,4.0,0.5,3,1,9,4,8,1948,0.0,False,0.78476345
j355042,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,2,9,2,3,2923,0.0,False,0.01783678
j490491,0.0,0.0,7.0,7.0,0,1,delay_sensitive,7.0,4.0,0.5,3,3,9,6,6,3966,0.0,False,0.109144
j583371,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,0,0,2,9,29,0.0,False,0.82942861
j279817,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,0,9,4,1094,0.0,False,0.79681709
j765620,0.0,0.0,15.0,15.0,0,3,delay_sensitive,9.0,4.5,0.5,3,2,0,6,8,2068,0.0,False,0.23264074
j414945,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,0,0,4,3004,0.0,False,0.53076959
j224443,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,1,4,3,143,0.0,False,0.60601582
j757631,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,1,6,9,1169,0.0,False,0.86773895
j571568,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,2,1,9,5,2195,0.0,False,0.60310716
j709529,0.0,0.0,6.0,6.0,0,1,delay_sensitive,5.0,4.0,0.5,3,3,1,7,7,3177,0.0,False,0.41257157
j32556,0.0,0.0,7.0,7.0,0,1,delay_sensitive,3.0,4.0,0.5,3,0,2,7,3,273,0.0,False,0.37418404
j345990,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,2,8,7,1287,0.0,False,0.42588209
j125286,0.0,0.0,11.0,11.0,0,2,delay_sensitive,3.0,4.0,0.5,3,2,2,2,1,2221,0.0,False,0.65193103
j650514,0.0,0.0,3.0,3.0,0,0,delay_sensitive,3.0,4.0,0.5,3,3,2,4,8,3248,0.0,False,0.86749063
j534401,0.0,0.0,12.0,12.0,0,2,delay_sensitive,7.0,4.0,0.5,3,0,3,9,5,395,0.0,False,0.45389688
j804383,0.0,0.0,14.0,14.0,0,3,delay_sensitive,6.0,4.0,0.5,3,1,3,1,3,1313,0.0,False,0.24783956
j387830,0.0,0.0,8.0,8.0,0,1,delay_sensitive,6.0,4.0,0.5,3,2,3,4,3,2343,0.0,False,0.23666236
j736737,0.0,0.0,14.0,14.0,0,3,delay_sensitive,14.0,7.0,0.5,3,3,3,3,2,3332,0.0,False,0.74601428
j647487,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,4,0,0,400,0.0,False,0.81656876
j357491,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,1,4,3,7,1437,0.0,False,0.10527808
j499750,0.0,0.0,7.0,7.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,4,9,1,2491,0.0,False,0.06655886
j541699,0.0,0.0,7.0,7.0,0,1,delay_sensitive,3.0,4.0,0.5,3,3,4,7,6,3476,0.0,False,0.59443366
j904402,0.0,0.0,14.0,14.0,0,3,delay_sensitive,8.0,4.0,0.5,3,0,5,9,3,593,0.0,False,0.14617324
j530880,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,1,5,6,7,1567,0.0,False,0.82466419
j275097,0.0,0.0,15.0,15.0,0,3,delay_sensitive,6.0,4.0,0.5,3,2,5,6,3,2563,0.0,False,0.31033467
j230254,0.0,0.0,11.0,11.0,0,2,delay_sensitive,8.0,4.0,0.5,3,3,5,2,0,3520,0.0,False,0.14387193
j815722,0.0,0.0,15.0,15.0,0,3,delay_sensitive,8.0,4.0,0.5,3,0,6,1,6,616,0.0,False,0.92097047
j83983,0.0,0.0,2.0,2.0,0,0,delay_sensitive,1.0,4.0,0.5,3,1,6,3,2,1632,0.0,False,0.16553172
j499434,0.0,0.0,8.0,8.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,6,8,7,2687,0.0,False,0.28472008
j269438,0.0,0.0,10.0,10.0,0,2,delay_sensitive,1.0,4.0,0.5,3,3,6,0,8,3608,0.0,False,0.1536134
j241884,0.0,0.0,14.0,14.0,0,3,delay_sensitive,6.0,4.0,0.5,3,0,7,3,1,731,0.0,False,0.11549006
j62803,0.0,0.0,11.0,11.0,0,2,delay_sensitive,1.0,4.0,0.5,3,1,7,7,2,1772,0.0,False,0.02114802
j54287,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,2,7,7,8,2778,0.0,False,0.05539541
j483873,0.0,0.0,14.0,14.0,0,3,delay_sensitive,14.0,7.0,0.5,3,3,7,8,9,3789,0.0,False,0.17464147
j176671,0.0,0.0,10.0,10.0,0,2,delay_sensitive,6.0,4.0,0.5,3,0,8,5,7,857,0.0,False,0.05338193
j837711,0.0,0.0,11.0,11.0,0,2,delay_sensitive,7.0,4.0,0.5,3,1,8,9,8,1898,0.0,False,0.59114382
j605667,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,8,6,8,2868,0.0,False,0.68071453
j600349,0.0,0.0,12.0,12.0,0,2,delay_sensitive,2.0,4.0,0.5,3,3,8,7,2,3872,0.0,False,0.39363046
j341737,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,9,7,7,977,0.0,False,0.3179911
j150498,0.0,0.0,15.0,15.0,0,3,delay_sensitive,5.0,4.0,0.5,3,1,9,4,3,1943,0.0,False,0.50452624
j43281,0.0,0.0,10.0,10.0,0,2,delay_sensitive,1.0,4.0,0.5,3,2,9,4,8,2948,0.0,False,0.87500494
j506192,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,9,7,3,3973,0.0,False,0.85113163
j45254,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,0,4,7,47,0.0,False,0.04347506
j142475,0.0,0.0,15.0,15.0,0,3,delay_sensitive,8.0,4.0,0.5,3,1,0,1,4,1014,0.0,False,0.18149841
j907081,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,0,3,4,2034,0.0,False,0.23674487
j161795,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,3,0,5,5,3055,0.0,False,0.24938758
j224254,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,1,8,1,181,0.0,False,0.57123265
j341542,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,1,2,2,1122,0.0,False,0.41626243
j610121,0.0,0.0,11.0,11.0,0,2,delay_sensitive,3.0,4.0,0.5,3,2,1,3,6,2136,0.0,False,0.04925412
j126584,0.0,0.0,15.0,15.0,0,3,delay_sensitive,10.0,5.0,0.5,3,3,1,2,3,3123,0.0,False,0.37361414
j176671,0.0,0.0,8.0,8.0,0,1,delay_sensitive,2.0,4.0,0.5,3,0,2,1,6,216,0.0,False,0.52375295
j158021,0.0,0.0,5.0,5.0,0,1,delay_sensitive,2.0,4.0,0.5,3,1,2,6,5,1265,0.0,False,0.1016719
j743978,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,2,2,8,7,2287,0.0,False,0.83345855
j293870,0.0,0.0,11.0,11.0,0,2,delay_sensitive,2.0,4.0,0.5,3,3,2,6,0,3260,0.0,False,0.05196187
j34124,0.0,0.0,10.0,10.0,0,2,delay_sensitive,10.0,5.0,0.5,3,0,3,3,6,336,0.0,False,0.92484187
j765620,0.0,0.0,14.0,14.0,0,3,delay_sensitive,14.0,7.0,0.5,3,1,3,6,9,1369,0.0,False,0.09911314
j293870,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,2,3,0,9,2309,0.0,False,0.84357495
j387830,0.0,0.0,15.0,15.0,0,3,delay_sensitive,13.0,6.5,0.5,3,3,3,6,7,3367,0.0,False,0.90265314
j571568,0.0,0.0,15.0,15.0,0,3,delay_sensitive,6.0,4.0,0.5,3,0,4,0,5,405,0.0,False,0.97957068
j534401,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,1,4,4,6,1446,0.0,False,0.80202588
j600349,0.0,0.0,15.0,15.0,0,3,delay_sensitive,10.0,5.0,0.5,3,2,4,6,8,2468,0.0,False,0.77947754
j907081,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,3,4,8,9,3489,0.0,False,0.64248328
j360424,0.0,0.0,6.0,6.0,0,1,delay_sensitive,5.0,4.0,0.5,3,0,5,3,7,537,0.0,False,0.77899635
j499213,0.0,0.0,10.0,10.0,0,2,delay_sensitive,1.0,4.0,0.5,3,1,5,3,4,1534,0.0,False,0.13455221
j610121,0.0,0.0,15.0,15.0,0,3,delay_sensitive,10.0,5.0,0.5,3,2,5,6,7,2567,0.0,False,0.53606804
j341542,0.0,0.0,7.0,7.0,0,1,delay_sensitive,1.0,4.0,0.5,3,3,5,0,6,3506,0.0,False,0.51422287
j734726,0.0,0.0,14.0,14.0,0,3,delay_sensitive,5.0,4.0,0.5,3,0,6,5,6,656,0.0,False,0.85757214
j341737,0.0,0.0,10.0,10.0,0,2,delay_sensitive,1.0,4.0,0.5,3,1,6,2,7,1627,0.0,False,0.46279937
j525230,0.0,0.0,5.0,5.0,0,1,delay_sensitive,5.0,4.0,0.5,3,2,6,2,9,2629,0.0,False,0.3850895
j571568,0.0,0.0,11.0,11.0,0,2,delay_sensitive,9.0,4.5,0.5,3,3,6,8,0,3680,0.0,False,0.63956327
j526920,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,7,6,9,769,0.0,False,0.26646332
j357491,0.0,0.0,5.0,5.0,0,1,delay_sensitive,1.0,4.0,0.5,3,1,7,9,0,1790,0.0,False,0.13976841
j530880,0.0,0.0,4.0,4.0,0,0,delay_sensitive,1.0,4.0,0.5,3,2,7,1,6,2716,0.0,False,0.47787727
j650514,0.0,0.0,14.0,14.0,0,3,delay_sensitive,10.0,5.0,0.5,3,3,7,2,7,3727,0.0,False,0.41688937
j600349,0.0,0.0,9.0,9.0,0,2,delay_sensitive,3.0,4.0,0.5,3,0,8,2,0,820,0.0,False,0.23256994
j230254,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,1,8,4,6,1846,0.0,False,0.36751181
j83983,0.0,0.0,11.0,11.0,0,2,delay_sensitive,1.0,4.0,0.5,3,2,8,5,3,2853,0.0,False,0.36639245
j709529,0.0,0.0,8.0,8.0,0,1,delay_sensitive,1.0,4.0,0.5,3,3,8,7,5,3875,0.0,False,0.32749556
j224254,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,9,5,6,956,0.0,False,0.37946408
j525230,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,9,4,6,1946,0.0,False,0.68574335
j109174,0.0,0.0,2.0,2.0,0,0,delay_sensitive,1.0,4.0,0.5,3,2,9,4,1,2941,0.0,False,0.29687647
j530239,0.0,0.0,15.0,15.0,0,3,delay_sensitive,9.0,4.5,0.5,3,3,9,7,0,3970,0.0,False,0.94885793
j269438,0.0,0.0,1.0,1.0,0,0,delay_sensitive,1.0,4.0,0.5,3,0,0,8,0,80,0.0,False,0.91634802
j451729,0.0,0.0,4.0,4.0,0,0,delay_sensitive,1.0,4.0,0.5,3,1,0,5,3,1053,0.0,False,0.48091043
j360424,0.0,0.0,15.0,15.0,0,3,delay_sensitive,10.0,5.0,0.5,3,2,0,1,0,2010,0.0,False,0.32836121
j275097,0.0,0.0,5.0,5.0,0,1,delay_sensitive,1.0,4.0,0.5,3,3,0,0,3,3003,0.0,False,0.53543479
j647487,0.0,0.0,15.0,15.0,0,3,delay_sensitive,9.0,4.5,0.5,3,0,1,3,0,130,0.0,False,0.84856049
j142475,0.0,0.0,15.0,15.0,0,3,delay_sensitive,13.0,6.5,0.5,3,1,1,9,2,1192,0.0,False,0.65258734
j490491,0.0,0.0,5.0,5.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,1,3,2,2132,0.0,False,0.80439183
j414945,0.0,0.0,11.0,11.0,0,2,delay_sensitive,1.0,4.0,0.5,3,3,1,7,1,3171,0.0,False,0.53272228
j499213,0.0,0.0,15.0,15.0,0,3,delay_sensitive,9.0,4.5,0.5,3,0,2,9,3,293,0.0,False,0.63291763
j360424,0.0,0.0,13.0,13.0,0,3,delay_sensitive,10.0,5.0,0.5,3,1,2,7,4,1274,0.0,False,0.28815561
j387830,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,2,5,2,2252,0.0,False,0.73489316
j158021,0.0,0.0,11.0,11.0,0,2,delay_sensitive,10.0,5.0,0.5,3,3,2,9,9,3299,0.0,False,0.20240459
j490257,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,3,1,2,312,0.0,False,0.69479813
j360424,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,1,3,4,1,1341,0.0,False,0.86071907
j757631,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,2,3,9,0,2390,0.0,False,0.13210284
j83983,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,3,3,4,9,3349,0.0,False,0.61437974
j700313,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,4,6,6,466,0.0,False,0.09509575
j45254,0.0,0.0,15.0,15.0,0,3,delay_sensitive,12.0,6.0,0.5,3,1,4,3,1,1431,0.0,False,0.72571563
j230254,0.0,0.0,3.0,3.0,0,0,delay_sensitive,1.0,4.0,0.5,3,2,4,9,3,2493,0.0,False,0.08449322
j125286,0.0,0.0,30.0,30.0,0,7,delay_sensitive,30.0,15.0,0.5,3,3,4,1,4,3414,0.0,False,0.93593982
j719536,0.0,0.0,8.0,8.0,0,1,delay_sensitive,8.0,4.0,0.5,3,0,5,9,1,591,0.0,False,0.13740793
j62803,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,1,5,9,0,1590,0.0,False,0.95888025
j530239,0.0,0.0,7.0,7.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,5,5,8,2558,0.0,False,0.80088418
j90165,0.0,0.0,14.0,14.0,0,3,delay_sensitive,11.0,5.5,0.5,3,3,5,6,5,3565,0.0,False,0.593682
j176671,0.0,0.0,4.0,4.0,0,0,delay_sensitive,2.0,4.0,0.5,3,0,6,1,8,618,0.0,False,0.7826241
j777403,0.0,0.0,5.0,5.0,0,1,delay_sensitive,1.0,4.0,0.5,3,1,6,5,0,1650,0.0,False,0.79511484
j542337,0.0,0.0,9.0,9.0,0,2,delay_sensitive,2.0,4.0,0.5,3,2,6,6,7,2667,0.0,False,0.94602706
j62803,0.0,0.0,9.0,9.0,0,2,delay_sensitive,9.0,4.5,0.5,3,3,6,1,6,3616,0.0,False,0.25338335
j525230,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,7,5,7,757,0.0,False,0.5900759
j647487,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,7,2,6,1726,0.0,False,0.0950492
j90165,0.0,0.0,11.0,11.0,0,2,delay_sensitive,11.0,5.5,0.5,3,2,7,2,8,2728,0.0,False,0.6161657
j728811,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,7,4,9,3749,0.0,False,0.1712913
j650514,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,0,8,8,7,887,0.0,False,0.56495061
j530239,0.0,0.0,14.0,14.0,0,3,delay_sensitive,5.0,4.0,0.5,3,1,8,7,6,1876,0.0,False,0.57243051
j360424,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,8,9,4,2894,0.0,False,0.46598515
j490491,0.0,0.0,9.0,9.0,0,2,delay_sensitive,1.0,4.0,0.5,3,3,8,5,3,3853,0.0,False,0.52263178
j610121,0.0,0.0,2.0,2.0,0,0,delay_sensitive,2.0,4.0,0.5,3,0,9,1,4,914,0.0,False,0.76392339
j719536,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,9,7,3,1973,0.0,False,0.79924472
j525230,0.0,0.0,7.0,7.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,9,7,9,2979,0.0,False,0.49215322
j357491,0.0,0.0,9.0,9.0,0,2,delay_sensitive,5.0,4.0,0.5,3,3,9,9,6,3996,0.0,False,0.59959344
j526920,0.0,0.0,14.0,14.0,0,3,delay_sensitive,6.0,4.0,0.5,3,0,0,5,0,50,0.0,False,0.93123624
j221783,0.0,0.0,6.0,6.0,0,1,delay_sensitive,1.0,4.0,0.5,3,1,0,7,5,1075,0.0,False,0.11973359
j83983,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,0,2,7,2027,0.0,False,0.11710357
j499750,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,3,0,3,5,3035,0.0,False,0.08770901
j534401,0.0,0.0,11.0,11.0,0,2,delay_sensitive,1.0,4.0,0.5,3,0,1,4,5,145,0.0,False,0.65786329
j837711,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,1,1,4,9,1149,0.0,False,0.4186083
j454954,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,2,1,4,8,2148,0.0,False,0.77432142
j158021,0.0,0.0,9.0,9.0,0,2,delay_sensitive,3.0,4.0,0.5,3,3,1,0,8,3108,0.0,False,0.67123141
j90165,0.0,0.0,14.0,14.0,0,3,delay_sensitive,8.0,4.0,0.5,3,0,2,3,1,231,0.0,False,0.33363776
j571568,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,2,3,6,1236,0.0,False,0.89836655
j432724,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,2,2,7,8,2278,0.0,False,0.76253215
j34124,0.0,0.0,15.0,15.0,0,3,delay_sensitive,14.0,7.0,0.5,3,3,2,3,7,3237,0.0,False,0.27053494
j837711,0.0,0.0,11.0,11.0,0,2,delay_sensitive,1.0,4.0,0.5,3,0,3,7,7,377,0.0,False,0.36419202
j360424,0.0,0.0,5.0,5.0,0,1,delay_sensitive,4.0,4.0,0.5,3,1,3,0,1,1301,0.0,False,0.31443998
j387830,0.0,0.0,12.0,12.0,0,2,delay_sensitive,7.0,4.0,0.5,3,2,3,4,3,2343,0.0,False,0.15761165
j360424,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,3,6,3,3363,0.0,False,0.14778337
j571568,0.0,0.0,12.0,12.0,0,2,delay_sensitive,9.0,4.5,0.5,3,0,4,4,9,449,0.0,False,0.93612746
j176671,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,4,5,7,1457,0.0,False,0.43790404
j610121,0.0,0.0,6.0,6.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,4,8,8,2488,0.0,False,0.38331982
j224443,0.0,0.0,7.0,7.0,0,1,delay_sensitive,2.0,4.0,0.5,3,3,4,5,6,3456,0.0,False,0.72968571
j610121,0.0,0.0,15.0,15.0,0,3,delay_sensitive,11.0,5.5,0.5,3,0,5,8,5,585,0.0,False,0.55299307
j454954,0.0,0.0,15.0,15.0,0,3,delay_sensitive,8.0,4.0,0.5,3,1,5,5,7,1557,0.0,False,0.93613999
j90165,0.0,0.0,15.0,15.0,0,3,delay_sensitive,13.0,6.5,0.5,3,2,5,4,4,2544,0.0,False,0.78030149
j709529,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,3,5,4,3,3543,0.0,False,0.47936956
j499434,0.0,0.0,9.0,9.0,0,2,delay_sensitive,2.0,4.0,0.5,3,0,6,1,3,613,0.0,False,0.37635947
j62803,0.0,0.0,15.0,15.0,0,3,delay_sensitive,15.0,7.5,0.5,3,1,6,5,1,1651,0.0,False,0.98663154
j516247,1.0,1.0,15.0,16.0,0,3,delay_sensitive,13.0,6.5,0.5,3,2,6,8,2,2682,0.0,False,0.71776024
j253677,1.0,1.0,7.0,8.0,0,1,delay_sensitive,13.0,6.5,0.5,3,3,6,3,3,3633,0.0,False,0.95119466
j253677,1.0,1.0,7.0,8.0,0,1,delay_sensitive,1.0,4.0,0.5,3,0,7,7,4,774,0.0,False,0.11847858
j516247,1.0,1.0,10.0,11.0,0,2,delay_sensitive,4.0,4.0,0.5,3,1,7,9,8,1798,0.0,False,0.85053368
j419809,1.0,1.0,7.0,8.0,0,1,delay_sensitive,1.0,4.0,0.5,3,2,7,9,4,2794,0.0,False,0.63707388
j253677,1.0,1.0,6.0,7.0,0,1,delay_sensitive,1.0,4.0,0.5,3,3,7,1,3,3713,0.0,False,0.12192168
j852084,1.0,1.0,7.0,8.0,0,1,delay_sensitive,1.0,4.0,0.5,3,0,8,4,3,843,0.0,False,0.588258
j852084,1.0,1.0,26.0,27.0,0,6,delay_sensitive,30.0,15.0,0.5,3,1,8,5,2,1852,0.0,False,0.68609637
j852084,1.0,1.0,7.0,8.0,0,1,delay_sensitive,20.0,10.0,0.5,3,2,8,4,0,2840,0.0,False,0.01230269
